Purchase ID,Review Rating
8efb4d73-94bc-4eca-92fd-645e9c915e35,2.7
fbf91098-b00e-4a33-a8e0-d8c6840f1c45,4.3
d39ad5f9-76d9-4399-b55c-444dd1aff48f,3.3
b5634985-f0d3-48bb-ac09-e70ec8355bc6,2.8
85855f2b-a6ce-4a37-8dbd-a00d233d1641,3.2
e18d3a64-37ef-4040-98cd-61a4ebdb0e23,3.6
d0ca0191-0e5e-472f-bae4-ac17288d1f1e,4.0
9fb4e2d6-90fc-4c4a-9ef4-9ad85e5f8d70,4.9
5df3ef86-af3c-4ead-a690-cf1437a60ac1,4.0
48500024-3aa6-42de-8df8-97a3dcb504a0,3.8
f70ec9fe-9711-4bf9-86a4-d6349af4c50b,3.7
8fd937ef-b9b4-4503-ba6e-fc526bd851a9,3.9
c7421396-c1f3-418c-9e4d-efe14f997be0,3.3
0c419e27-0739-4a3e-9857-9a9b38cebe20,2.7
b24557a9-6f29-4a6d-9ad8-5c5094d04719,4.7
dcd50c06-0734-47c5-bd48-e1c250e2ff1e,2.8
ef506bb8-2d6f-4d82-b449-9398f1f52b1c,4.6
77d4ebef-c42c-4efd-8d18-7b2fadf044e7,4.5
d2742ee0-fd01-4863-b68a-36bece64c028,5.0
0b4d7365-489a-4558-89d1-67e76dd4cf90,4.1
08fa181b-f99c-4c0b-9ec7-86b9305153b1,4.6
d546f34b-fa34-4c3b-85c3-bec82589285d,4.9
8cbd433d-944e-4fb9-8f4c-afa5f07b98d4,3.9
f9dd2667-8bd3-457d-90ba-49fff54818d8,3.9
aa3a4b7d-e6bf-4851-af38-531708bccdf9,2.6
2debb2e1-dfe6-4385-a5ea-dee5a18e51a0,2.7
4bc0e4a3-2b05-4405-8dc9-3f4466e8adf8,3.5
dea89c14-3d65-4f21-914e-0a25e5b7ea0a,3.7
261cd44d-0c6d-4c3d-86bb-10b11ecfe650,3.2
ed06e466-db5f-483e-bd78-b736044c6d33,3.3
22669626-5470-42cf-bf0b-24231ae20b93,4.8
1d1113bb-8e31-4a87-b385-14e4ee938164,3.2
643037d0-12ea-4913-85f7-5dd2b791a595,2.5
230902bb-f098-4f56-ba68-01e569911662,3.9
f626b50f-aea7-4599-a8ec-a38ddccf87d1,4.7
e4219648-42a0-479a-9f9d-2763d2278de1,2.6
ba0f52ba-9f66-4936-babc-e6dbaf9ee944,2.8
9fd6da07-c0f5-48cd-a2ca-b424bee78fc8,4.4
91b508ab-f90d-4bad-bf3d-a773167e4047,4.6
c9a2884c-68fd-4513-afba-f54b0f7ea75f,3.2
e348f13a-d5b5-49c9-ab4f-0d0d97440253,4.2
2fe08f49-8640-4e57-bfaf-c4f5dceb2e8f,3.7
c78f5695-9548-4022-975f-87f34793f6fd,3.9
1f57b07a-4956-4761-b9cd-a9130c5b21a0,4.7
47048909-3319-4982-b99c-0ebc67bbad88,4.5
f7ca2494-413a-4907-9e72-abab759b0153,3.3
08dcd7c4-7b85-42a5-852e-4bd07fd2003d,3.3
3cd08ed4-d818-47be-ba76-ced340c84159,4.6
bf67cba2-17ca-4ed2-b79c-87dad03c3e1f,3.6
ba8b6817-5fbc-47e0-937a-f501b3342247,4.8
a551383c-7983-4993-a4f1-70cdf871a5ab,4.8
84498979-da5c-4c7c-aa1d-4145ee803542,
60f8455c-db9c-44b4-98db-a59b97cc05ab,2.8
ad9bd04f-a0ff-46ed-8752-af1eef7121c6,3.2
c3e9a657-f4c8-4875-8073-eb5103dee101,3.9
d2139789-67e2-489e-b13c-a86460b05bd3,4.3
5c2629d8-6b4d-4aeb-bbc2-090577c710d3,2.7
6b1e71a9-c3cb-4545-ad2f-c1e974eb891d,5.0
e8b69221-317d-47d7-ad5e-eb04c029dd24,3.7
66061a90-79b4-43a7-9d12-ed2bec5987a4,3.9
70542883-fa01-4585-9857-ee2e0242fc35,3.9
9f4303de-4b22-490c-aeee-74ffa6273d6a,
87e7b5ea-c405-4540-b5d0-b148fb4281f9,3.3
39aa09c9-3116-4dec-a425-51e221a11034,3.6
6b756feb-ebab-4838-bd3c-aeb406015eff,4.3
056fe6a3-cafb-44db-a737-573ba254aa20,4.5
c4729e73-1223-4bc9-9258-eaff14d99b6c,2.8
6e8f2ab9-5487-455d-936b-a87d6bc86712,2.7
1f6cd327-c206-4ebf-b164-22e4b45892f7,
c3319ec9-42ce-471c-92a6-f0c0bd177266,4.4
f2639bc1-2e0f-4899-b017-e9a12184e840,3.9
45fd9a53-f61a-41c0-8b34-542121f3efaa,3.5
83d12367-bc9e-42c1-9174-fef8275f8687,2.5
d5f292ab-1040-4e70-aa5e-e86efc1ef12b,4.9
bf6cb788-f962-49b1-b2e6-bc7b901896d3,4.8
ab993625-aacf-4514-b056-8a8e7045758e,3.2
c9e935c2-c027-4a35-b463-55e4b5f5999b,4.9
c3a31d54-b07d-4c96-97ee-65867468f4a7,4.3
edda7584-58ed-4772-a01d-192d3d753737,3.2
011502ac-baef-4b1d-b1bd-1ad92f213d7c,3.7
8c094570-7447-452b-abd3-18e9b90dd13a,3.2
cbcb9d6c-5846-41eb-9a2a-d09eaf6d134a,3.4
edf59daa-e485-47de-9a3e-24b34f402766,4.1
be558d1d-709c-4fd2-8135-836392516589,4.5
ba24b864-122b-4e88-ac51-591e823e6916,4.5
652f0a2b-375e-4de1-97a3-de03012034a3,3.2
40e53e19-0cad-41c6-8022-ad8afe21b1ff,4.4
d8c089c0-703b-4c02-83b5-a2f2ea070aab,3.0
2b047728-0c5a-45ed-bd83-7a143df7dd8e,3.2
ed11756d-8f50-4e30-aefa-d181356e4845,4.0
009642e3-29eb-4dfe-b5b2-c1c94acc0f79,
cd7ef355-48f8-4f3a-840d-8d695fb552d9,2.8
32af0a47-8edc-4648-b743-09421c2d884b,4.6
46e7e465-d5b5-4358-adef-e1881cfd7388,4.3
f8c9fe63-ea4e-47c9-aca6-ec3734093817,3.3
9d16c905-ee2d-432f-a4c6-466614cc6169,3.5
e9fbd005-2fee-411a-b0e9-05c5d1ea0883,3.4
bd9ec2b4-cec7-45e8-a5a2-a355772dd01e,2.8
0819b052-3446-499a-bee1-259a9a45187f,4.6
8091f27d-4431-468b-94b3-92208b4185c2,3.6
4cd347c2-e595-45ef-bfa8-07e0a8f9ca7c,3.3
d25fa189-1587-4c87-ab84-6ed56c557e45,
8fc509e8-93ca-4836-ae74-e23c8a5d555d,3.5
c048123e-d4ed-4b85-aace-df19a4a6a260,3.2
451e681d-b9c5-437a-9277-c1da9daa5cc3,3.0
60099297-b36d-4448-a3de-823be4089d7b,4.8
a2910eaa-305f-40f5-845a-c934542cea71,5.0
cd293223-2a54-4fa9-bbba-76f70c208ab0,
e31122fe-a9f6-4bca-a272-7cd59cbf7ee6,3.2
206232cc-d9a2-42d0-b50e-c2a47dc6f813,
2659202a-1c25-4051-925d-50c9f0f00fb1,3.3
d596cfab-411e-4c5a-968a-0f86657b4d49,2.6
c4451c69-a67d-4f90-bc26-bacdb3df5049,3.5
3c49cb92-a1c7-43cc-8ff9-79a6c022a191,4.4
dfae0ebc-8649-4b03-9aef-bceeccac6c3f,3.4
723df891-c122-405a-9bfd-366c4bf2d395,4.2
fe5986e2-096b-4e13-88b3-b97db2670552,3.6
74ce5ca8-95e7-4245-aa5b-6c940bbdcf43,3.0
f6655793-9eed-49f9-8a2c-388b97513d67,4.0
cf06e7c9-0eae-4b85-995e-95b0d0503357,4.4
e32af628-8115-4829-89c0-3b8a0e3a2e84,4.1
86a4b02b-a94f-4be9-9e1a-815197bb47fb,3.6
f2593c01-49a2-4497-afb8-93cf068467a3,4.6
26dc2b7f-44dc-419d-bd31-b1d4c8bd6a2e,3.2
48e50c99-1a82-4518-a022-abff041f4c14,4.8
cbddab9d-13fe-4b81-88cb-4c31e8ac85a4,4.8
473d8ae6-cdd6-46a0-b0a2-9f38b003c0a6,5.0
b22e7352-5428-4b7a-866f-b26af6d374c0,3.7
7e817a91-4bbe-411b-b9d6-250fbcad7d27,4.6
1ffc9339-953b-45c6-ae62-95038fd5d76e,3.7
93126019-1f3f-4b63-875f-2985e362af16,4.1
e6987219-c9fa-4433-8273-262278bf776a,2.7
6a76b5e7-ab7d-49b9-ac4b-dd8a290a24a9,4.9
0c5be731-3d30-4bc9-9e7f-ae3492b6d62e,4.0
e2042638-dd2e-469e-8cfb-9619e821218c,4.7
132616e3-ee15-4a93-9b90-5268c91acd67,2.8
e6603880-4e3f-4b32-8580-52c0a2ec7f41,4.9
92a7a299-835f-46f6-bf73-992ceac3db8f,4.2
89be4a89-50cc-40e8-b9b1-ebae8ce30a68,3.0
bdc2f629-2460-4023-b295-35edc27c92e9,3.4
1e58c777-4a1b-421d-a6c5-6d8405d4d440,4.6
2383a73f-4d03-44cf-af5b-0e7f3a131449,4.2
b3b4ddaa-7806-4bf4-8acf-dda33d629891,3.2
b34c80af-5068-4942-b94d-2ecadea1fa0f,4.4
66944b30-0f80-4f05-91b0-cd54c248cc48,2.5
c36d9a19-c693-4ebd-96be-0864b1c6373f,3.6
203bba33-1ffc-4eab-8e85-79a2bcfd9600,4.5
e822990b-40c1-42f8-8a62-5d803ffc980b,3.4
0b60ef9f-3a88-4b49-b83c-ffc94ec34136,3.2
cb2da210-cd3a-403e-84c8-4306da31d8b0,4.2
8ebbc866-a473-4225-be78-cf8e1cb711e0,5.0
02548a3d-9027-45c1-bdc8-7a30d7e2cb4c,4.7
77488c12-575a-438c-91ef-b16f2d4f077c,4.2
af04b360-eb21-4b07-ad46-a567836a5467,3.4
5c119135-f925-487a-a8dd-69370d86f9ac,4.4
a28d3f71-8e9d-4a1b-8b66-beb03fad3a73,4.2
f84157d5-f5cb-44f2-983e-8f9c50a13bfd,4.5
e3edabb5-13c0-41bf-a925-9eae13625107,2.8
e40de8a8-c869-4198-82a7-93b939f15ece,3.3
539804b7-ff44-4081-a783-9f889d3d4c70,4.6
ebed5dbb-d4f0-4736-96f2-b566643b6328,2.5
0aa8fec1-aae0-47ac-bfa6-a2ebfe2be0d7,4.7
8c6d1f10-a71b-49fd-bef6-18d3dc35da7c,4.6
00b737e8-be56-440f-bd85-f98d97b85610,2.6
81bebffa-24d2-4092-a209-dc1c268dc33a,4.0
a9e7af4c-e88e-46df-a7a6-786ea204ef6d,2.6
b9d21df6-b071-4381-979e-9c0b4c70db07,4.6
e01f8854-0f8c-40db-bbd4-6e972e923148,2.6
06aba734-8f7f-4ca1-826e-cc0b1612b291,4.0
bc16583c-b2f1-4ccb-8a1c-5dcde56e1edd,4.6
bc467a4b-a42f-4543-896f-b1d3174e5450,3.7
184a6a83-9ef2-4125-bec2-1d0f6f8a0106,4.4
9424162c-d503-4114-94d7-1ee1d26e5b9b,4.0
af6b7709-efe3-46c4-b6f7-7628f97cf75a,4.7
06284221-72ec-410d-901e-c2f7f22e6555,3.4
372c074a-5d8e-4859-9517-8f24ae94d936,4.0
cba275b9-4564-4e18-8b05-00bb53ec2073,3.9
ea8f858c-8dcd-41dd-9bdb-6f16e7340d06,4.1
8d1a1f00-4530-4b21-862a-2d6ddb79a6d8,3.7
d592ab03-9ec9-43f9-9228-2232b320b7ef,4.7
d0ac61b3-0bf6-4eda-907d-aa6f6f17fc87,4.3
29617de9-f6dd-4588-bf72-0d846910a459,4.1
4188dd6e-45de-46c3-8f71-27a71e23905e,3.9
2dd78443-e9c5-42fd-b5cd-6c74fdf2fbbc,
38817010-71df-4693-9ab6-06e262cf879b,3.9
1e2ae6bd-a1fe-40a1-b746-ee0d7e54c374,4.3
00c80607-b5fd-4a19-9afd-9476f568400c,2.8
938ac5be-8486-4ad8-9a7d-1bf0b82e5f2a,3.4
605215d0-11e8-454c-9d62-5fa5c35f5722,2.7
6e996721-9aca-4073-8947-eb52b6b8d3b9,4.0
7888c7be-771a-43a6-afd7-820048a2cbc5,4.4
880e7237-83bd-4d52-a4c9-69ed41044aab,3.9
8da09929-071e-46a5-9b4b-879b39fc3dde,2.8
608b5f86-c053-4ce3-b390-019d89bd1d1c,3.2
f22c1d78-ccc4-44ad-9687-8d4d0036b913,4.3
7ada1129-a17e-4aca-a11c-47400aa76b43,4.2
ff72b547-389d-4d44-a74f-bf68b7d2716a,4.9
c2c094ad-8a65-4315-8076-bf325ce71edb,3.7
946aa010-6f84-4505-9c1e-718daaf94c79,4.1
150632af-cdff-4a1d-ac44-24bcf8d2b0eb,4.2
a70a4f5c-9829-47eb-962d-d1ebc740ed89,3.9
a79991cc-2acf-47dd-a899-1f60cfb098c6,
df21763d-92d6-4cf3-82ca-b1e737605cdf,
1905ebb5-9c13-4679-a420-2f6532cbd2c1,3.6
db88318f-a6fb-41c2-b192-59c05cf23a6d,4.4
87a31eea-9a31-4f66-8728-c6d363c7b23e,
34d0b711-e10f-4bff-a8cd-bf63fe4f38a1,3.9
295ec4ea-0cb9-4c6b-aa28-11efca787a9c,4.3
8dbcdd95-8622-4226-8b6a-4a070cdbff23,4.9
ffcf47e5-88ad-49c7-bc70-4dae0bf4d9c3,3.6
dcdae62c-e3d1-4f22-8110-61a60eaefb80,5.0
1466d93b-34c5-4dde-be0c-50e13c51574e,4.1
48cb4cbf-ecd2-4d59-92ec-16675715ebc6,2.8
026ff444-dc3a-47a1-a19f-40200b969a77,4.7
718c44a3-ee18-4c5b-ad2c-864ed49ee3b7,4.4
ea38be8f-17bb-4827-b161-e4adfdd7dda6,4.9
ad99271d-daca-4bd8-9322-ff9eedf8ef62,
875e2a9c-a7d3-4fa5-8587-3a7e47a87af0,2.6
4a48335f-d676-4820-9397-7227b87480fb,
c50783c8-5518-4e85-8b5e-66bd2d112aeb,3.3
6c9a8a2b-bfef-4ebd-8b06-01751d6417e0,4.8
1119a252-ef1d-4172-a9ec-18e3c7704777,4.7
8ce79456-027e-4e83-9e0f-62bbb2962dfc,3.3
37af0c85-297f-47e7-b07d-c59e44ad5d9d,4.2
69327a5a-add8-4cd6-abcc-307ba03ccebc,4.7
7f040d2d-5f0e-4c95-9282-71bddae36d92,2.6
0cb2a26f-dc13-4d02-976a-7e2ab7f0cbbf,
485ef90b-bffd-46d2-a2a8-20b89f80bbe5,2.7
914ce427-9fa5-4395-8bed-da519a54b3b0,3.3
3e6dec1d-28d4-4afd-b51c-2a1686c11e77,3.4
b040c404-ba21-426b-8f14-e551bc74e9c6,4.2
61dc346c-86aa-42a7-a635-55182404fbf0,3.8
ec628236-9b5e-46dd-8f9a-1db2297d05e4,4.0
2c76ae7a-b2e7-48a2-965c-7d2d81aa9969,2.7
49558248-5deb-47f9-8408-c783592e5e28,4.7
f553290f-f9ba-49b3-a6b7-c3c96940efe0,3.5
6c1abb3a-815b-4b80-b8bf-d9d7b6268729,3.0
0d18cae3-1532-4a15-b0ef-e8d7683f0d3e,3.3
338c9393-8824-4462-a818-d182eb3a0535,4.7
fc0b7ad5-bed5-452e-98a1-8bc333ec1bfb,4.7
be8f03d9-f834-4600-a09a-628b975ae413,4.8
aac42f74-a73d-4a68-a24c-334c4598e6d0,
c1708004-0950-4313-a038-6937bf01a5c2,4.0
f8d673e5-d3f5-4463-aef7-e073fc36eddf,
8e378092-8ef5-492f-b638-f5bd0cf3316a,3.5
2c572fa6-0d41-4b90-a92f-aca2de5a1e8a,3.7
b7a336c1-45e4-4a4b-b2aa-f8514a4778e1,2.8
e994668b-cd2a-42c6-a460-16be8abbaae2,4.6
f30b7555-cc1d-4ed7-af6e-89764fe25513,3.8
5f076168-af2c-4f42-9644-af9d92f1c5a9,2.6
b24d8e4d-9cc3-42f0-9f79-856e21272ffc,4.1
64965c6b-8bd8-423d-9f15-67b439db6562,3.3
c326757a-a577-425c-9876-d32b6a702b60,3.4
67307772-2956-43c8-ac7d-8e7bf8dde698,3.0
8fb0a5c4-3ae4-4fbd-976e-a81e2d112a37,3.2
c7cc3d90-4946-4ece-b6c4-be66c10f57d4,4.5
50662381-4ab0-49a0-970a-13fbdb3afdbf,4.8
6312eaeb-2ce5-452b-bb31-b8c8b2f85b82,3.7
df6bca80-9354-4c6d-9f46-eaf3848ee3e2,3.4
89378eb9-4cda-4a1d-a876-d520edc00d63,4.6
01b47605-278d-4ccd-adae-4fc140170292,4.1
3eecb979-c75a-432f-9534-8ed46f15cb0a,3.5
d961e7f0-cf9f-4781-a7f4-e4c23c22f143,3.8
244144f4-24d1-4bc8-9974-15c3dd2ea593,2.6
d31fb675-c4b8-4808-bee0-afde710f62c8,4.4
fe76d2c6-f2e2-4a84-9eca-2da93a675cca,2.6
b4d46428-e17e-4c8e-9df2-4a99774b294f,3.6
a3a57143-d61e-4a56-89ba-9fff923ccd95,4.2
0bc68d45-b945-4c56-896d-9414524cda5e,4.6
5eeb5696-9a68-4c94-9e1f-0c93f988f5a9,3.3
220f58db-ffbd-42eb-bd5a-3f572c5f2609,3.4
78f9c278-872a-4448-a692-3f2a33629c06,4.4
b2ecdd53-7179-4b36-b36a-df656e1ec106,4.3
363a0b66-acd5-4c11-b4cb-73ebf988e51e,3.5
196b5107-32d6-405c-9454-01988b837363,4.7
9bb3d9a8-599d-4581-a9af-3baeae148b2e,
e7cb09a1-d2b6-4d5b-b047-f75126f56d6f,3.6
981a47a9-a738-4e31-89a7-35fd04de9e03,4.8
287aa16d-ca38-41ed-85b5-141954a84e16,3.7
2fa6a248-04fd-4a8e-8798-2763477bab96,3.2
be7b36b9-7374-410a-a778-9f77987eb59e,3.9
d6664893-5fca-449a-a61d-fc04b8beac34,3.5
65c5a00f-506c-4884-ac25-e431d7c65084,2.8
3a47be9f-3b44-4098-b731-d0d136de6e0a,2.7
cafa3c73-b120-4b1f-9405-ff534de8a0d0,
28080bea-3d74-48f8-96e6-3a143a6cb6e3,3.6
12db3b20-6418-4a9b-bb95-84d2f132cb80,
5baa9dba-0722-4976-b724-f39cdf233b47,3.6
d4b07ba8-5d96-4094-a229-d3b3c7de2dd6,3.5
428980ed-d37f-4f6d-a199-50b06ba6a36a,3.5
0be29042-f0e3-44e5-923e-5a41845a07da,2.8
906add36-83d8-41d9-a16d-e1e3de8dfd7c,4.7
c3e43cb4-25cc-4733-a9ab-1033431dd28f,
b8aa16e7-c760-4f01-b5d0-f00f2bb730d6,4.9
cad6bdae-7e42-4be1-9f55-e2c2975883f7,4.1
b64e1660-750a-4523-a4c6-be120fd47b1f,4.7
6c65da03-34fe-47c8-9736-60476bc62774,2.5
b5bb3db2-8325-4c18-8e3b-2e17f0ccc6d8,4.4
0e7fa1c2-f7b4-43a5-8e80-e071cd95544f,3.9
00c5d310-13bd-439c-b020-fe40ff21c165,3.7
95f54428-78b9-4d67-9664-bd4dacd3ccd8,3.4
ce59f4bd-1dee-4619-a5de-2fc9631cb6a0,4.8
92191b4f-26ef-40c0-b393-e7eaca0f449b,4.2
7bb58918-42fd-4ac5-94e6-a26c819ab795,3.4
11bce10e-4a93-4187-8c5a-b083cb9464eb,
8dba7c17-063d-4aff-aacf-f6cf2714c03e,3.3
a64a2dd2-ad2c-4367-a874-b4a12326c420,4.8
32e25b6e-a840-4955-a356-f704e74fe7bb,3.8
14e2456e-c962-4f39-b269-381817e0210d,4.6
bceee2f1-8d7e-4e15-a712-68936f7ebe6c,2.6
4040dac0-caea-4c73-be42-bd5f5616ef7e,3.4
a6685be1-20c2-4cca-8545-0e4f7fa1340f,4.2
2f4dcaf5-297f-462f-9c86-530cc9aac48c,3.9
456b33e9-890c-4807-ae08-bc1c0b811d80,
466cd48d-8b8d-4808-adea-3b0c457403d4,4.2
b228cff5-fc9b-40c7-a124-cb8624af14b3,3.0
4ad13798-391f-4629-9764-a9838e2b1254,3.6
89d9c188-ff01-4ea5-997a-eb68a0695f47,2.5
69a54253-c65a-4965-a3a0-4b8957274d9a,2.6
4267ce67-992f-40ab-b68d-3d83534468f5,4.3
a3b52f9a-d4e1-4281-9c5f-d507193b6d5d,3.3
ff11a484-637f-4574-8b44-ed5dc2622894,2.6
3b80140a-7f48-4e5c-8101-6503e5c348fd,3.6
86f49019-37b0-4215-a9b2-0ccdcbd910e3,2.6
89a9cf89-5500-4025-9565-1d243089f213,3.5
2651f659-3ca3-496d-8c39-1f0e7f298b86,3.0
b297b5ad-cc3c-40a3-83bb-f96bbe02bacf,5.0
1a287522-b0aa-426f-8f6d-d239a952bdf5,2.5
6b628ce5-05e8-4ea5-b621-8adc703fabc8,
ad48c05d-4623-4ff8-9c88-16c439c93bf2,4.6
eec768c7-ad4e-4eaa-8eef-7c920bfc8879,3.6
ad061289-75d3-4c05-99ab-353a986ef4b6,3.0
da399798-a157-42d3-b1d3-69e1652d711d,4.5
39a4d672-91d1-466c-9132-577e21b3220b,4.5
11f05728-2e67-4012-a058-be38e2a904a4,3.2
1b022e34-f742-4b4c-8f43-90c95f72cfd2,4.0
57b8b1a7-d221-47d3-95bd-b6093a930625,4.8
84431460-beca-4c40-a09e-1f5467ac942f,3.7
d2d0a042-aacf-41dd-8f63-47d38c421d53,3.8
f410176f-fa92-4be1-a936-0958b6496fc5,2.7
e670cfff-70d5-44a1-ac7b-905628a4d197,4.9
95ad91bf-73a6-443d-a49f-c93ccaf1e08b,
604e5f0f-7dbb-46ad-afb1-8939b42a8ade,4.2
42e04242-654c-4584-a228-9fd81838d407,3.8
5b94856d-84f6-4805-a797-47652499613f,4.2
d949927d-5b68-48ac-9bad-6510baaaf35f,4.6
43c745f6-9941-46bf-8f86-b3466cd1e922,4.0
66d5ef92-4852-4bb1-8c7b-b4f4f46f0e90,4.0
346f1912-7e42-4df3-8ada-9b69157dccff,3.8
8faae3a5-6d96-4197-b0e7-46ddcd3499f2,3.3
028b7fbf-63b4-4388-93fa-186cc6a2f329,2.6
ed85e7bc-c8bd-49a9-bc76-14bee329309b,4.9
9eae4d0a-2f02-4142-8e04-2784d867deac,3.5
7a9be95e-8c1b-4277-aefe-9afdb686eb23,2.8
4ae438b2-4936-45cc-830a-f3385fc35a39,2.6
c905ad03-4269-4fcf-b7cf-e11c0812818c,3.7
93fa4f3f-efe6-42ea-8987-e2bbce6a3f21,2.7
07011d8d-3df1-49a2-9942-691d89fd0b61,3.3
55d2f648-9ea6-4bdb-b5ea-aedc4e94fc9a,4.6
dd536c18-47fe-4b0d-b9c1-f569494aa3cf,4.9
95023746-304e-4aef-b63d-6a96cda1b3d1,4.9
4fea96df-27c0-4900-aea7-72680f0ec5d6,2.7
fa1d0457-39c9-407c-9e10-497726a835eb,3.2
4afd0a0f-3801-4c68-bf29-7d38ab64812e,
e64e7f44-d8c3-441a-aa94-3f84caa7543c,3.8
31902237-d0cd-440c-81f3-42332eb8f75a,3.0
95565180-d550-44e9-9460-bc650c9bf798,3.9
829090ba-6b57-4195-bc65-d4658dee366b,4.7
76cbc7bb-f1de-4375-8625-9d5c79f9d80e,4.9
dd1963c9-05ff-40ae-8293-be51a5123a19,4.8
2b907a89-d70e-4f83-9fbd-c7ee6839a68a,2.5
15dd3953-475f-4791-8e31-ef8bf534b41d,3.9
741ac543-ec81-41b2-86fe-685ee9dccd4f,3.4
219d9322-9a63-4f79-bb23-d15260490c63,2.5
6c810001-57e7-4372-a396-31b4723b087e,3.0
6549a925-c3ce-4072-bd4c-9ddd70d63dd4,3.6
89e15bf1-c7b9-46db-b4fd-3fc1dedd7745,3.6
4e7eda97-1e0a-4d8d-9350-df5bbab4a2a3,4.1
a595bb89-6592-4722-8586-6273e2475a31,3.7
0e7a4889-84a5-409d-bf5b-cbb35cc82c93,
40f85197-1c44-4056-9a43-259e06fbb50a,4.2
dff415f6-4de4-4952-b5c9-366aac17317b,4.3
edbc6bc9-4502-4e54-a031-5a86010ba371,2.5
9dd982d6-06d3-480a-85c3-369518a6dca4,3.5
36da2d42-8704-48a3-83cd-bb6282dc5510,
0453397d-d5be-40dc-948a-3f36e806013c,2.5
392d07a4-161d-404e-81c8-74a251360abb,3.9
42c87a71-7464-4442-a089-3736778deea1,4.9
153fe83f-53a7-463a-b92e-18ae31f9a402,4.3
5e34bb7a-c62f-4a4b-8340-376aa47b59f3,2.6
f8041462-ad11-4645-8e25-9f041414da7b,4.2
fa944e71-8236-4443-83ca-ee1a24350525,2.6
483e177b-ef12-4887-ac9d-bd472bc8b29c,3.6
297ded25-f898-45b7-9ac9-556f0510e19a,3.2
7d9f541f-da1b-4b96-82b5-eacfb276a81e,4.4
fac68e7d-5798-449a-ab20-760a75058760,3.7
db3b132d-7fa5-4392-b57a-4a249f452f7e,3.7
9ee6b8db-7bb7-4c76-b20c-0acbbc1153e1,4.1
4bab9142-4406-4e41-b93b-75aa5f7fb28e,3.6
febb9b97-56c8-42f3-890c-651c56727979,4.3
a8c02fd7-9179-4b78-acb3-d8ed35fc4bf9,2.6
cf8df82f-ac3c-4d50-ab50-d0c90fbef328,
96427943-35a5-4996-8b51-cd158f6759b7,4.2
02c1083e-a4fd-4678-8c45-f2178bb00e4d,4.0
86a21e26-3cd9-4221-8c45-97ebaaf6c11b,4.3
4aa5551f-3a45-4650-b9e4-b5b891fff10e,3.0
78313018-d3db-40d0-ad50-f181a8939cfc,3.5
4c2bc0a1-386d-4e41-8ff0-1f20b2c90a71,3.0
c432c867-16b6-4e42-b0d1-1ddcfc19cb92,
aa5b70eb-39dd-45e3-b38b-ac86b39e568c,4.0
ec537eda-24d9-431f-89a8-2740219f5594,4.1
6ae67ad8-3a75-4c74-b7df-c450d307030f,3.3
50d46eb4-7875-4ac1-937c-1fbeb9d1e0fe,4.9
a51e73a7-cec4-46b7-a33c-74ff73501710,3.9
7b009d07-f94d-4b8f-8ced-b4e05c8c7097,3.9
c375a96e-1c1b-4701-a869-166af48a106a,4.8
0c805b8a-39fc-42b6-a6d5-f523504b7e4b,2.7
e6f4a144-b428-4241-b8b3-ecfd9542f15a,
1aabde70-bf20-4fcb-a487-89bbcc4cbf59,3.2
ae7f0eb1-319a-46c5-835f-f6ca83c74889,2.7
7b58fbaf-d3b3-4896-bc61-9901b04e8b67,2.5
6d46c67a-b0cd-4107-9abe-74d059c7d513,2.6
66c2808b-b226-4557-adab-a564c65ef87d,
aaee7ffe-45d0-4358-b3a2-e2a922803a2a,4.2
97823c74-40e6-4079-9208-34e96607a5ee,4.4
87183395-0d4a-4269-a91d-decfee72d345,4.1
a9f85005-d1dd-4820-8b9c-0e4f289fb607,3.8
f735e5aa-90da-41b0-b5d4-5ddc3a09f54b,4.9
091ad4e5-b769-491e-ba1e-764d29d4cda2,4.9
853375ed-bac3-4504-9da3-5328af127172,4.1
d5ca1d62-299c-454e-8930-3298d1fefa43,
edaf52ec-89f4-486e-af8b-776631adcf91,2.7
945f9791-427a-478f-8b1b-857b018bc3d8,3.8
3b177241-3c63-45ec-ac11-706a16345a59,4.3
eaa04756-2b0b-4531-9512-c33fed4e64a0,4.1
33542d96-cf95-4880-93ec-e006f432abfd,4.4
5e0c35ba-5829-4e7f-8ac1-a2149b03b237,3.6
b66f01fd-5fea-4e72-abee-1c3b53d7ef50,3.3
b1e8ca94-2570-4262-8998-dbe6f2f96fc9,3.6
7b5914f5-566a-4a2f-9744-f0d71e8429c0,2.8
86745746-1fbb-4912-ad5f-2c276f663c36,4.3
05da543a-2b62-4b22-bb99-3a7739e726e3,3.9
48dcf720-2b2c-4d0a-914a-7cb808e786b7,2.7
7237dca3-d40a-4367-8520-55ea6a58c5b5,4.7
65dea5ee-28ea-4466-ad29-2a97f9a97e43,3.8
bdcf1982-efab-4f05-a475-102667a428ad,4.7
ee35c98d-0b6b-400d-aa5f-25c5f749d890,4.7
2ba1affb-2b08-4c49-80de-051e73f3e8df,3.4
78016cd5-3e81-49a6-a1ef-04b0ca79a4ab,3.5
240be25f-78ac-4e3e-b18c-4f7ea68950ce,4.0
a9f91850-f763-4b47-8acf-20d21a1e5a34,3.3
c93a4573-c995-41ab-84af-4eb01573fbc2,4.7
02cceb79-bae2-498f-bf56-9db48b604799,2.8
7c189a64-3775-4fb7-9649-492a2db4ec22,3.3
